playerID,awardID,yearID,lgID,tie,notes,playerID,yearID,stint,teamID,lgID,G,G_batting,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,G_old
sundbji01,"Gold Glove",1976,AL,NULL,C,sundbji01,1974,1,TEX,AL,132,132,368,45,91,13,3,3,36,2,4,62,61,0,0,17,2,16,132
suzukic01,"Gold Glove",2001,AL,NULL,OF,suzukic01,2001,1,SEA,AL,157,157,692,127,242,34,8,8,69,56,14,30,53,10,8,4,4,3,157
teixema01,"Gold Glove",2005,AL,NULL,1B,teixema01,2003,1,TEX,AL,146,146,529,66,137,29,5,26,84,1,2,44,120,5,14,0,2,14,146
tejadmi01,MVP,2002,AL,NULL,,tejadmi01,1997,1,OAK,AL,26,26,99,10,20,3,2,2,10,2,0,2,22,0,3,0,0,3,26
thomafr04,MVP,1993,AL,NULL,,thomafr04,1990,1,CHA,AL,60,60,191,39,63,11,3,7,31,0,1,44,54,0,2,0,3,5,60
thompro01,"Gold Glove",1993,NL,NULL,2B,thompro01,1986,1,SFN,NL,149,149,549,73,149,27,3,7,47,12,15,42,112,0,5,18,1,11,149
torrejo01,"Gold Glove",1965,NL,NULL,C,torrejo01,1960,1,ML1,NL,2,2,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2
trammal01,"Gold Glove",1980,AL,NULL,SS,trammal01,1977,1,DET,AL,19,19,43,6,8,0,0,0,0,0,0,4,12,0,0,1,0,1,19
treshto01,"Gold Glove",1965,AL,NULL,OF,treshto01,1961,1,NYA,AL,9,9,8,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1,9
trillma01,"Gold Glove",1979,NL,NULL,2B,trillma01,1973,1,OAK,AL,17,17,12,0,3,2,0,0,3,0,0,0,4,0,0,0,0,1,17
valenel01,"Gold Glove",1978,NL,NULL,OF,valenel01,1975,1,MON,NL,12,12,33,2,12,4,0,1,3,0,0,2,4,0,0,0,0,1,12
valenfe01,"Gold Glove",1986,NL,NULL,P,valenfe01,1980,1,LAN,NL,10,10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10
vanceda01,MVP,1924,NL,NULL,,vanceda01,1915,2,NYA,AL,8,8,3,0,2,1,0,0,1,0,NULL,3,0,NULL,0,1,NULL,NULL,8
vanslan01,"Gold Glove",1988,NL,NULL,OF,vanslan01,1983,1,SLN,NL,101,101,309,51,81,15,5,8,38,21,7,46,64,5,1,2,3,4,101
varitja01,"Gold Glove",2005,AL,NULL,C,varitja01,1997,1,BOS,AL,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
vaughmo01,MVP,1995,AL,NULL,,vaughmo01,1991,1,BOS,AL,74,74,219,21,57,12,0,4,32,2,1,26,43,2,2,0,4,7,74
venturo01,"Gold Glove",1991,AL,NULL,3B,venturo01,1989,1,CHA,AL,16,16,45,5,8,3,0,0,7,0,0,8,6,0,1,1,3,1,16
versazo01,"Gold Glove",1963,AL,NULL,SS,versazo01,1959,1,WS1,AL,29,29,59,4,9,0,0,1,1,1,0,4,15,0,1,0,0,0,29
victosh01,"Gold Glove",2008,NL,NULL,OF,victosh01,2003,1,SDN,NL,36,36,73,8,11,2,0,0,4,7,2,7,17,0,1,1,1,5,36
vinafe01,"Gold Glove",2001,NL,NULL,2B,vinafe01,1993,1,SEA,AL,24,24,45,5,10,2,0,0,2,6,0,4,3,0,3,1,0,0,24
virdobi01,"Gold Glove",1962,NL,NULL,OF,virdobi01,1955,1,SLN,NL,144,144,534,58,150,18,6,17,68,2,4,36,64,3,1,6,9,10,144
vizquom01,"Gold Glove",1993,AL,NULL,SS,vizquom01,1989,1,SEA,AL,143,143,387,45,85,7,3,1,20,1,4,28,40,0,1,13,2,6,143
wainwad01,"Gold Glove",2009,NL,NULL,P,wainwad01,2006,1,SLN,NL,61,58,6,2,3,1,0,1,1,0,0,0,0,0,0,0,0,0,61
walkela01,"Gold Glove",1992,NL,NULL,OF,walkela01,1989,1,MON,NL,20,20,47,4,8,0,0,0,4,1,1,5,13,0,1,3,0,0,20
wallati01,"Gold Glove",1985,NL,NULL,3B,wallati01,1980,1,MON,NL,5,5,11,1,2,0,0,1,2,0,0,1,5,0,0,0,0,0,5
waltebu01,MVP,1939,NL,NULL,,waltebu01,1931,1,BSN,NL,9,9,38,2,8,2,0,0,0,0,NULL,0,3,NULL,0,0,NULL,NULL,9
wanerpa01,MVP,1927,NL,NULL,,wanerpa01,1926,1,PIT,NL,144,144,536,101,180,35,22,8,79,11,NULL,66,19,NULL,4,12,NULL,NULL,144
wellsve01,"Gold Glove",2004,AL,NULL,OF,wellsve01,1999,1,TOR,AL,24,24,88,8,23,5,0,1,8,1,1,4,18,0,0,0,0,6,24
whitalo01,"Gold Glove",1983,AL,NULL,2B,whitalo01,1977,1,DET,AL,11,11,32,5,8,1,0,0,2,2,2,4,6,0,0,1,0,0,11
whitebi03,"Gold Glove",1960,NL,NULL,1B,whitebi03,1956,1,NY1,NL,138,138,508,63,130,23,7,22,59,15,8,47,72,3,4,5,4,6,138
whitede03,"Gold Glove",1988,AL,NULL,OF,whitede03,1985,1,CAL,AL,21,21,7,7,1,0,0,0,0,3,1,1,3,0,1,0,0,0,21
whitefr01,"Gold Glove",1977,AL,NULL,2B,whitefr01,1973,1,KCA,AL,51,51,139,20,31,6,1,0,5,3,1,8,23,0,0,2,2,1,51
willibe02,"Gold Glove",1997,AL,NULL,OF,willibe02,1991,1,NYA,AL,85,85,320,43,76,19,4,3,34,10,5,48,57,0,1,2,3,4,85
willima04,"Gold Glove",1991,NL,NULL,3B,willima04,1987,1,SFN,NL,84,84,245,28,46,9,2,8,21,4,3,16,68,4,1,3,1,5,84
willite01,MVP,1946,AL,NULL,,willite01,1939,1,BOS,AL,149,149,565,131,185,44,11,31,145,2,1,107,64,NULL,2,3,NULL,10,149
willsma01,"Gold Glove",1961,NL,NULL,SS,willsma01,1959,1,LAN,NL,83,83,242,27,63,5,2,0,7,7,3,13,27,5,0,3,0,3,83
wilsowi02,"Gold Glove",1980,AL,NULL,OF,wilsowi02,1976,1,KCA,AL,12,12,6,0,1,0,0,0,0,2,1,0,2,0,0,0,0,0,12
winebo01,"Gold Glove",1963,NL,NULL,SS,winebo01,1960,1,PHI,NL,4,4,14,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,4
winfida01,"Gold Glove",1979,NL,NULL,OF,winfida01,1973,1,SDN,NL,56,56,141,9,39,4,1,3,12,0,0,12,19,1,0,0,1,5,56
wrighda03,"Gold Glove",2007,NL,NULL,3B,wrighda03,2004,1,NYN,NL,69,69,263,41,77,17,1,14,40,6,0,14,40,0,3,0,3,7,69
yastrca01,"Gold Glove",1963,AL,NULL,OF,yastrca01,1961,1,BOS,AL,148,148,583,71,155,31,6,11,80,6,5,50,96,3,3,2,5,19,148
youkike01,"Gold Glove",2007,AL,NULL,1B,youkike01,2004,1,BOS,AL,72,72,208,38,54,11,0,7,35,0,1,33,45,0,4,0,3,1,72
youngmi02,"Gold Glove",2008,AL,NULL,SS,youngmi02,2000,1,TEX,AL,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
yountro01,"Gold Glove",1982,AL,NULL,SS,yountro01,1974,1,ML4,AL,107,107,344,48,86,14,5,3,26,7,7,12,46,0,1,5,2,4,107
zimmery01,"Gold Glove",2009,NL,NULL,3B,zimmery01,2006,1,WAS,NL,157,157,614,84,176,47,3,20,110,11,8,61,120,7,2,1,4,15,157
