playerID,yearID,playerID,yearID,stint,teamID,lgID,G,G_batting,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,G_old,yearID,round,playerID,teamID,lgID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP
bondto01,1877,bondto01,1884,2,IN2,AA,7,7,23,0,3,1,1,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
vaughhi01,1918,vaughhi01,1913,1,CHN,NL,7,7,21,3,4,0,0,0,1,0,NULL,0,7,NULL,0,0,NULL,NULL,7,1918,WS,vaughhi01,CHN,NL,3,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
newhoha01,1945,newhoha01,1953,1,DET,AL,7,7,8,1,4,0,0,0,1,0,0,1,0,NULL,0,0,NULL,0,7,1945,WS,newhoha01,DET,AL,3,8,0,0,0,0,0,1,0,0,1,1,0,0,0,0,2
newhoha01,1945,newhoha01,1953,1,DET,AL,7,7,8,1,4,0,0,0,1,0,0,1,0,NULL,0,0,NULL,0,7,1954,WS,newhoha01,CLE,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
waltebu01,1939,waltebu01,1948,1,CIN,NL,7,7,15,1,4,0,0,0,2,0,NULL,0,2,NULL,0,0,NULL,1,7,1939,WS,waltebu01,CIN,NL,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
goodedw01,1985,goodedw01,1994,1,NYN,NL,7,7,12,1,2,0,0,0,2,0,0,0,1,0,0,4,0,0,7,1988,NLCS,goodedw01,NYN,NL,3,5,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1
waltebu01,1939,waltebu01,1948,1,CIN,NL,7,7,15,1,4,0,0,0,2,0,NULL,0,2,NULL,0,0,NULL,1,7,1940,WS,waltebu01,CIN,NL,2,7,2,2,1,0,1,2,0,0,0,1,0,0,0,0,0
goodedw01,1985,goodedw01,1994,1,NYN,NL,7,7,12,1,2,0,0,0,2,0,0,0,1,0,0,4,0,0,7,1986,WS,goodedw01,NYN,NL,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
goodedw01,1985,goodedw01,1994,1,NYN,NL,7,7,12,1,2,0,0,0,2,0,0,0,1,0,0,4,0,0,7,1986,NLCS,goodedw01,NYN,NL,2,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
alexape01,1916,alexape01,1926,1,CHN,NL,7,7,15,1,7,2,0,0,3,0,NULL,0,1,NULL,0,3,NULL,NULL,7,1928,WS,alexape01,SLN,NL,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
alexape01,1916,alexape01,1926,1,CHN,NL,7,7,15,1,7,2,0,0,3,0,NULL,0,1,NULL,0,3,NULL,NULL,7,1915,WS,alexape01,PHI,NL,2,5,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
alexape01,1915,alexape01,1926,1,CHN,NL,7,7,15,1,7,2,0,0,3,0,NULL,0,1,NULL,0,3,NULL,NULL,7,1926,WS,alexape01,SLN,NL,3,7,1,0,0,0,0,0,0,0,0,2,0,0,2,0,0
alexape01,1920,alexape01,1926,1,CHN,NL,7,7,15,1,7,2,0,0,3,0,NULL,0,1,NULL,0,3,NULL,NULL,7,1928,WS,alexape01,SLN,NL,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
alexape01,1920,alexape01,1926,1,CHN,NL,7,7,15,1,7,2,0,0,3,0,NULL,0,1,NULL,0,3,NULL,NULL,7,1915,WS,alexape01,PHI,NL,2,5,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
alexape01,1916,alexape01,1926,1,CHN,NL,7,7,15,1,7,2,0,0,3,0,NULL,0,1,NULL,0,3,NULL,NULL,7,1926,WS,alexape01,SLN,NL,3,7,1,0,0,0,0,0,0,0,0,2,0,0,2,0,0
alexape01,1915,alexape01,1926,1,CHN,NL,7,7,15,1,7,2,0,0,3,0,NULL,0,1,NULL,0,3,NULL,NULL,7,1928,WS,alexape01,SLN,NL,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
alexape01,1915,alexape01,1926,1,CHN,NL,7,7,15,1,7,2,0,0,3,0,NULL,0,1,NULL,0,3,NULL,NULL,7,1915,WS,alexape01,PHI,NL,2,5,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
alexape01,1920,alexape01,1926,1,CHN,NL,7,7,15,1,7,2,0,0,3,0,NULL,0,1,NULL,0,3,NULL,NULL,7,1926,WS,alexape01,SLN,NL,3,7,1,0,0,0,0,0,0,0,0,2,0,0,2,0,0
goodedw01,1985,goodedw01,2000,2,TBA,AL,8,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,1988,NLCS,goodedw01,NYN,NL,3,5,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1
goodedw01,1985,goodedw01,2000,2,TBA,AL,8,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,1986,WS,goodedw01,NYN,NL,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
goodedw01,1985,goodedw01,2000,2,TBA,AL,8,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,1986,NLCS,goodedw01,NYN,NL,2,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
keefeti01,1888,keefeti01,1891,1,NY1,NL,8,8,21,2,2,0,0,0,1,1,NULL,3,13,NULL,0,NULL,NULL,NULL,8,1888,WS,keefeti01,NY1,NL,4,11,2,1,0,0,0,0,1,NULL,2,2,0,NULL,NULL,NULL,NULL
gehrilo01,1934,gehrilo01,1939,1,NYA,AL,8,8,28,2,4,0,0,0,1,0,0,5,1,NULL,0,0,NULL,2,8,1936,WS,gehrilo01,NYA,AL,6,24,5,7,1,0,2,7,0,1,3,2,0,1,0,0,0
gehrilo01,1934,gehrilo01,1939,1,NYA,AL,8,8,28,2,4,0,0,0,1,0,0,5,1,NULL,0,0,NULL,2,8,1927,WS,gehrilo01,NYA,AL,4,13,2,4,2,2,0,4,0,0,3,3,0,0,0,2,0
keefeti01,1888,keefeti01,1891,1,NY1,NL,8,8,21,2,2,0,0,0,1,1,NULL,3,13,NULL,0,NULL,NULL,NULL,8,1889,WS,keefeti01,NY1,NL,2,4,1,2,1,0,0,0,0,NULL,1,1,0,NULL,NULL,NULL,NULL
gehrilo01,1934,gehrilo01,1939,1,NYA,AL,8,8,28,2,4,0,0,0,1,0,0,5,1,NULL,0,0,NULL,2,8,1937,WS,gehrilo01,NYA,AL,5,17,4,5,1,1,1,3,0,0,5,4,1,0,0,0,0
gehrilo01,1934,gehrilo01,1939,1,NYA,AL,8,8,28,2,4,0,0,0,1,0,0,5,1,NULL,0,0,NULL,2,8,1928,WS,gehrilo01,NYA,AL,4,11,5,6,1,0,4,9,0,0,6,0,0,0,0,0,0
vanceda01,1924,vanceda01,1915,2,NYA,AL,8,8,3,0,2,1,0,0,1,0,NULL,3,0,NULL,0,1,NULL,NULL,8,1934,WS,vanceda01,SLN,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gehrilo01,1934,gehrilo01,1939,1,NYA,AL,8,8,28,2,4,0,0,0,1,0,0,5,1,NULL,0,0,NULL,2,8,1938,WS,gehrilo01,NYA,AL,4,14,4,4,0,0,0,0,0,0,2,3,0,0,0,0,0
gehrilo01,1934,gehrilo01,1939,1,NYA,AL,8,8,28,2,4,0,0,0,1,0,0,5,1,NULL,0,0,NULL,2,8,1932,WS,gehrilo01,NYA,AL,4,17,9,9,1,0,3,8,0,0,2,1,0,1,0,0,1
keefeti01,1888,keefeti01,1891,1,NY1,NL,8,8,21,2,2,0,0,0,1,1,NULL,3,13,NULL,0,NULL,NULL,NULL,8,1884,WS,keefeti01,NY4,AA,2,5,0,1,0,0,0,0,0,NULL,0,4,0,NULL,NULL,NULL,NULL
gehrilo01,1934,gehrilo01,1939,1,NYA,AL,8,8,28,2,4,0,0,0,1,0,0,5,1,NULL,0,0,NULL,2,8,1926,WS,gehrilo01,NYA,AL,7,23,1,8,2,0,0,4,0,0,5,4,1,0,1,0,0
bondto01,1877,bondto01,1882,1,WOR,NL,8,8,30,1,4,0,0,0,2,NULL,NULL,2,3,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
carltst01,1972,carltst01,1987,2,MIN,AL,9,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,1980,NLCS,carltst01,PHI,NL,2,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
carltst01,1972,carltst01,1987,2,MIN,AL,9,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,1967,WS,carltst01,SLN,NL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carltst01,1972,carltst01,1987,2,MIN,AL,9,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,1978,NLCS,carltst01,PHI,NL,1,4,2,2,0,0,1,4,0,0,0,0,0,0,0,0,0
carltst01,1972,carltst01,1987,2,MIN,AL,9,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,1983,WS,carltst01,PHI,NL,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
carltst01,1972,carltst01,1987,2,MIN,AL,9,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,1977,NLCS,carltst01,PHI,NL,2,4,0,2,0,0,0,1,0,0,0,2,0,1,0,0,0
carltst01,1972,carltst01,1987,2,MIN,AL,9,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,1983,NLCS,carltst01,PHI,NL,2,5,0,1,0,0,0,0,0,0,0,3,0,0,1,0,0
carltst01,1972,carltst01,1987,2,MIN,AL,9,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,1976,NLCS,carltst01,PHI,NL,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carltst01,1972,carltst01,1987,2,MIN,AL,9,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,1981,NEDIV,carltst01,PHI,NL,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
carltst01,1972,carltst01,1987,2,MIN,AL,9,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,1968,WS,carltst01,SLN,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gomezle01,1937,gomezle01,1940,1,NYA,AL,9,9,9,0,0,0,0,0,0,0,0,0,2,NULL,0,0,NULL,0,9,1938,WS,gomezle01,NYA,AL,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gomezle01,1937,gomezle01,1940,1,NYA,AL,9,9,9,0,0,0,0,0,0,0,0,0,2,NULL,0,0,NULL,0,9,1932,WS,gomezle01,NYA,AL,1,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
gomezle01,1934,gomezle01,1940,1,NYA,AL,9,9,9,0,0,0,0,0,0,0,0,0,2,NULL,0,0,NULL,0,9,1937,WS,gomezle01,NYA,AL,2,6,2,1,0,0,0,1,0,0,2,1,0,0,0,0,0
carltst01,1972,carltst01,1966,1,SLN,NL,9,9,15,0,4,0,0,0,0,0,0,0,3,0,1,2,0,0,9,1967,WS,carltst01,SLN,NL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carltst01,1972,carltst01,1966,1,SLN,NL,9,9,15,0,4,0,0,0,0,0,0,0,3,0,1,2,0,0,9,1978,NLCS,carltst01,PHI,NL,1,4,2,2,0,0,1,4,0,0,0,0,0,0,0,0,0
waltebu01,1939,waltebu01,1931,1,BSN,NL,9,9,38,2,8,2,0,0,0,0,NULL,0,3,NULL,0,0,NULL,NULL,9,1940,WS,waltebu01,CIN,NL,2,7,2,2,1,0,1,2,0,0,0,1,0,0,0,0,0
carltst01,1972,carltst01,1966,1,SLN,NL,9,9,15,0,4,0,0,0,0,0,0,0,3,0,1,2,0,0,9,1983,WS,carltst01,PHI,NL,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
gomezle01,1937,gomezle01,1940,1,NYA,AL,9,9,9,0,0,0,0,0,0,0,0,0,2,NULL,0,0,NULL,0,9,1937,WS,gomezle01,NYA,AL,2,6,2,1,0,0,0,1,0,0,2,1,0,0,0,0,0
gomezle01,1934,gomezle01,1940,1,NYA,AL,9,9,9,0,0,0,0,0,0,0,0,0,2,NULL,0,0,NULL,0,9,1939,WS,gomezle01,NYA,AL,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
alexape01,1916,alexape01,1930,1,PHI,NL,9,9,4,0,0,0,0,0,0,0,NULL,2,0,NULL,0,0,NULL,NULL,9,1926,WS,alexape01,SLN,NL,3,7,1,0,0,0,0,0,0,0,0,2,0,0,2,0,0
carltst01,1972,carltst01,1966,1,SLN,NL,9,9,15,0,4,0,0,0,0,0,0,0,3,0,1,2,0,0,9,1977,NLCS,carltst01,PHI,NL,2,4,0,2,0,0,0,1,0,0,0,2,0,1,0,0,0
gomezle01,1934,gomezle01,1940,1,NYA,AL,9,9,9,0,0,0,0,0,0,0,0,0,2,NULL,0,0,NULL,0,9,1936,WS,gomezle01,NYA,AL,2,8,1,2,0,0,0,3,0,0,0,3,0,0,0,0,0
alexape01,1915,alexape01,1930,1,PHI,NL,9,9,4,0,0,0,0,0,0,0,NULL,2,0,NULL,0,0,NULL,NULL,9,1928,WS,alexape01,SLN,NL,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
alexape01,1915,alexape01,1930,1,PHI,NL,9,9,4,0,0,0,0,0,0,0,NULL,2,0,NULL,0,0,NULL,NULL,9,1915,WS,alexape01,PHI,NL,2,5,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
carltst01,1972,carltst01,1966,1,SLN,NL,9,9,15,0,4,0,0,0,0,0,0,0,3,0,1,2,0,0,9,1983,NLCS,carltst01,PHI,NL,2,5,0,1,0,0,0,0,0,0,0,3,0,0,1,0,0
alexape01,1920,alexape01,1930,1,PHI,NL,9,9,4,0,0,0,0,0,0,0,NULL,2,0,NULL,0,0,NULL,NULL,9,1926,WS,alexape01,SLN,NL,3,7,1,0,0,0,0,0,0,0,0,2,0,0,2,0,0
carltst01,1972,carltst01,1966,1,SLN,NL,9,9,15,0,4,0,0,0,0,0,0,0,3,0,1,2,0,0,9,1976,NLCS,carltst01,PHI,NL,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gomezle01,1937,gomezle01,1940,1,NYA,AL,9,9,9,0,0,0,0,0,0,0,0,0,2,NULL,0,0,NULL,0,9,1939,WS,gomezle01,NYA,AL,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
gomezle01,1937,gomezle01,1940,1,NYA,AL,9,9,9,0,0,0,0,0,0,0,0,0,2,NULL,0,0,NULL,0,9,1936,WS,gomezle01,NYA,AL,2,8,1,2,0,0,0,3,0,0,0,3,0,0,0,0,0
carltst01,1972,carltst01,1966,1,SLN,NL,9,9,15,0,4,0,0,0,0,0,0,0,3,0,1,2,0,0,9,1981,NEDIV,carltst01,PHI,NL,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
gomezle01,1934,gomezle01,1940,1,NYA,AL,9,9,9,0,0,0,0,0,0,0,0,0,2,NULL,0,0,NULL,0,9,1938,WS,gomezle01,NYA,AL,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
waltebu01,1939,waltebu01,1931,1,BSN,NL,9,9,38,2,8,2,0,0,0,0,NULL,0,3,NULL,0,0,NULL,NULL,9,1939,WS,waltebu01,CIN,NL,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gomezle01,1934,gomezle01,1940,1,NYA,AL,9,9,9,0,0,0,0,0,0,0,0,0,2,NULL,0,0,NULL,0,9,1932,WS,gomezle01,NYA,AL,1,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
carltst01,1972,carltst01,1966,1,SLN,NL,9,9,15,0,4,0,0,0,0,0,0,0,3,0,1,2,0,0,9,1968,WS,carltst01,SLN,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alexape01,1916,alexape01,1930,1,PHI,NL,9,9,4,0,0,0,0,0,0,0,NULL,2,0,NULL,0,0,NULL,NULL,9,1928,WS,alexape01,SLN,NL,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
alexape01,1916,alexape01,1930,1,PHI,NL,9,9,4,0,0,0,0,0,0,0,NULL,2,0,NULL,0,0,NULL,NULL,9,1915,WS,alexape01,PHI,NL,2,5,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
alexape01,1915,alexape01,1930,1,PHI,NL,9,9,4,0,0,0,0,0,0,0,NULL,2,0,NULL,0,0,NULL,NULL,9,1926,WS,alexape01,SLN,NL,3,7,1,0,0,0,0,0,0,0,0,2,0,0,2,0,0
carltst01,1972,carltst01,1966,1,SLN,NL,9,9,15,0,4,0,0,0,0,0,0,0,3,0,1,2,0,0,9,1980,NLCS,carltst01,PHI,NL,2,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
alexape01,1920,alexape01,1930,1,PHI,NL,9,9,4,0,0,0,0,0,0,0,NULL,2,0,NULL,0,0,NULL,NULL,9,1928,WS,alexape01,SLN,NL,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
alexape01,1920,alexape01,1930,1,PHI,NL,9,9,4,0,0,0,0,0,0,0,NULL,2,0,NULL,0,0,NULL,NULL,9,1915,WS,alexape01,PHI,NL,2,5,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
martipe02,1999,martipe02,2009,1,PHI,NL,9,9,14,0,1,0,0,0,1,0,0,1,6,0,0,1,0,0,NULL,2009,NLCS,martipe02,PHI,NL,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
martipe02,1999,martipe02,2009,1,PHI,NL,9,9,14,0,1,0,0,0,1,0,0,1,6,0,0,1,0,0,NULL,2004,WS,martipe02,BOS,AL,1,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
fellebo01,1940,fellebo01,1945,1,CLE,AL,9,9,25,2,4,0,0,0,1,0,0,3,12,NULL,0,1,NULL,0,9,1948,WS,fellebo01,CLE,AL,2,4,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0
carltst01,1972,carltst01,1986,3,CHA,AL,10,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,1967,WS,carltst01,SLN,NL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carltst01,1972,carltst01,1986,3,CHA,AL,10,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,1978,NLCS,carltst01,PHI,NL,1,4,2,2,0,0,1,4,0,0,0,0,0,0,0,0,0
carltst01,1972,carltst01,1986,3,CHA,AL,10,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,1983,WS,carltst01,PHI,NL,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
carltst01,1972,carltst01,1986,3,CHA,AL,10,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,1977,NLCS,carltst01,PHI,NL,2,4,0,2,0,0,0,1,0,0,0,2,0,1,0,0,0
carltst01,1972,carltst01,1986,3,CHA,AL,10,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,1983,NLCS,carltst01,PHI,NL,2,5,0,1,0,0,0,0,0,0,0,3,0,0,1,0,0
carltst01,1972,carltst01,1986,3,CHA,AL,10,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,1976,NLCS,carltst01,PHI,NL,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carltst01,1972,carltst01,1986,3,CHA,AL,10,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,1981,NEDIV,carltst01,PHI,NL,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
carltst01,1972,carltst01,1986,3,CHA,AL,10,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,1968,WS,carltst01,SLN,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carltst01,1972,carltst01,1986,3,CHA,AL,10,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,1980,NLCS,carltst01,PHI,NL,2,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
johnsra05,2002,johnsra05,2007,1,ARI,NL,10,10,15,0,1,0,0,0,0,0,0,1,7,0,0,2,0,0,10,2001,NLDS2,johnsra05,ARI,NL,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
johnsra05,2002,johnsra05,2007,1,ARI,NL,10,10,15,0,1,0,0,0,0,0,0,1,7,0,0,2,0,0,10,2001,WS,johnsra05,ARI,NL,3,7,2,1,0,0,0,1,0,0,0,2,0,0,0,0,0
johnsra05,2002,johnsra05,2007,1,ARI,NL,10,10,15,0,1,0,0,0,0,0,0,1,7,0,0,2,0,0,10,2002,NLDS2,johnsra05,ARI,NL,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
foxxji01,1933,foxxji01,1925,1,PHA,AL,10,10,9,2,6,1,0,0,0,0,0,0,1,NULL,0,0,NULL,NULL,10,1931,WS,foxxji01,PHA,AL,7,23,3,8,0,0,1,3,0,0,6,5,0,0,0,0,0
foxxji01,1933,foxxji01,1925,1,PHA,AL,10,10,9,2,6,1,0,0,0,0,0,0,1,NULL,0,0,NULL,NULL,10,1929,WS,foxxji01,PHA,AL,5,20,5,7,1,0,2,5,0,0,1,1,1,0,0,0,1
johnsra05,2002,johnsra05,2007,1,ARI,NL,10,10,15,0,1,0,0,0,0,0,0,1,7,0,0,2,0,0,10,1998,NLDS2,johnsra05,HOU,NL,2,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
johnsra05,2002,johnsra05,2007,1,ARI,NL,10,10,15,0,1,0,0,0,0,0,0,1,7,0,0,2,0,0,10,1999,NLDS2,johnsra05,ARI,NL,1,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
foxxji01,1933,foxxji01,1925,1,PHA,AL,10,10,9,2,6,1,0,0,0,0,0,0,1,NULL,0,0,NULL,NULL,10,1930,WS,foxxji01,PHA,AL,6,21,3,7,2,1,1,3,0,0,2,4,1,0,0,0,1
johnsra05,2002,johnsra05,2007,1,ARI,NL,10,10,15,0,1,0,0,0,0,0,0,1,7,0,0,2,0,0,10,2001,NLCS,johnsra05,ARI,NL,2,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
wadderu01,1905,wadderu01,1910,1,SLA,AL,10,10,9,0,1,0,0,0,1,0,NULL,0,NULL,NULL,1,0,NULL,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
hornsro01,1925,hornsro01,1935,1,SLA,AL,10,10,24,1,5,3,0,0,3,0,0,3,6,NULL,0,0,NULL,NULL,10,1926,WS,hornsro01,SLN,NL,7,28,2,7,1,0,0,4,1,0,2,2,0,0,1,0,1
hornsro01,1922,hornsro01,1935,1,SLA,AL,10,10,24,1,5,3,0,0,3,0,0,3,6,NULL,0,0,NULL,NULL,10,1929,WS,hornsro01,CHN,NL,5,21,4,5,1,1,0,1,0,0,1,8,0,0,0,0,0
wadderu01,1905,wadderu01,1899,1,LS3,NL,10,10,34,2,8,2,0,0,3,0,NULL,0,NULL,NULL,0,0,NULL,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
hornsro01,1925,hornsro01,1935,1,SLA,AL,10,10,24,1,5,3,0,0,3,0,0,3,6,NULL,0,0,NULL,NULL,10,1929,WS,hornsro01,CHN,NL,5,21,4,5,1,1,0,1,0,0,1,8,0,0,0,0,0
hornsro01,1922,hornsro01,1935,1,SLA,AL,10,10,24,1,5,3,0,0,3,0,0,3,6,NULL,0,0,NULL,NULL,10,1926,WS,hornsro01,SLN,NL,7,28,2,7,1,0,0,4,1,0,2,2,0,0,1,0,1
gehrilo01,1934,gehrilo01,1924,1,NYA,AL,10,10,12,2,6,1,0,0,5,0,0,1,3,NULL,0,0,NULL,NULL,10,1927,WS,gehrilo01,NYA,AL,4,13,2,4,2,2,0,4,0,0,3,3,0,0,0,2,0
gehrilo01,1934,gehrilo01,1924,1,NYA,AL,10,10,12,2,6,1,0,0,5,0,0,1,3,NULL,0,0,NULL,NULL,10,1937,WS,gehrilo01,NYA,AL,5,17,4,5,1,1,1,3,0,0,5,4,1,0,0,0,0
gehrilo01,1934,gehrilo01,1924,1,NYA,AL,10,10,12,2,6,1,0,0,5,0,0,1,3,NULL,0,0,NULL,NULL,10,1928,WS,gehrilo01,NYA,AL,4,11,5,6,1,0,4,9,0,0,6,0,0,0,0,0,0
gehrilo01,1934,gehrilo01,1924,1,NYA,AL,10,10,12,2,6,1,0,0,5,0,0,1,3,NULL,0,0,NULL,NULL,10,1938,WS,gehrilo01,NYA,AL,4,14,4,4,0,0,0,0,0,0,2,3,0,0,0,0,0
gehrilo01,1934,gehrilo01,1924,1,NYA,AL,10,10,12,2,6,1,0,0,5,0,0,1,3,NULL,0,0,NULL,NULL,10,1932,WS,gehrilo01,NYA,AL,4,17,9,9,1,0,3,8,0,0,2,1,0,1,0,0,1
gehrilo01,1934,gehrilo01,1924,1,NYA,AL,10,10,12,2,6,1,0,0,5,0,0,1,3,NULL,0,0,NULL,NULL,10,1926,WS,gehrilo01,NYA,AL,7,23,1,8,2,0,0,4,0,0,5,4,1,0,1,0,0
gehrilo01,1934,gehrilo01,1924,1,NYA,AL,10,10,12,2,6,1,0,0,5,0,0,1,3,NULL,0,0,NULL,NULL,10,1936,WS,gehrilo01,NYA,AL,6,24,5,7,1,0,2,7,0,1,3,2,0,1,0,0,0
