playerID,awardID,yearID,lgID,tie,notes,playerID,yearID,stint,teamID,lgID,G,G_batting,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,G_old
hornsro01,"Triple Crown",1922,NL,NULL,,hornsro01,1926,1,SLN,NL,134,134,527,96,167,34,5,11,93,3,NULL,61,39,NULL,0,16,NULL,NULL,134
cobbty01,"Triple Crown",1909,AL,NULL,,cobbty01,1927,1,PHA,AL,134,134,490,104,175,32,7,5,93,22,16,67,12,NULL,5,12,NULL,NULL,134
robinfr02,"Triple Crown",1966,AL,NULL,,robinfr02,1971,1,BAL,AL,133,133,455,82,128,16,2,28,99,3,0,72,62,11,9,1,8,21,133
medwijo01,"Triple Crown",1937,NL,NULL,,medwijo01,1941,1,BRO,NL,133,133,538,100,171,33,10,18,88,2,NULL,38,35,NULL,1,2,NULL,20,133
yastrca01,"Triple Crown",1967,AL,NULL,,yastrca01,1965,1,BOS,AL,133,133,494,78,154,45,3,20,72,7,6,70,58,8,1,2,4,16,133
hinespa01,"Triple Crown",1878,NL,NULL,,hinespa01,1888,1,IN3,NL,133,133,513,84,144,26,3,4,58,31,NULL,41,45,NULL,8,NULL,NULL,NULL,133
willite01,"Triple Crown",1947,AL,NULL,,willite01,1957,1,BOS,AL,132,132,420,96,163,28,1,38,87,0,1,119,43,33,5,0,2,11,132
willite01,"Triple Crown",1942,AL,NULL,,willite01,1957,1,BOS,AL,132,132,420,96,163,28,1,38,87,0,1,119,43,33,5,0,2,11,132
robinfr02,"Triple Crown",1966,AL,NULL,,robinfr02,1970,1,BAL,AL,132,132,471,88,144,24,1,25,78,2,1,69,70,9,7,0,6,13,132
lajoina01,"Triple Crown",1901,AL,NULL,,lajoina01,1901,1,PHA,AL,131,131,544,145,232,48,14,14,125,27,NULL,24,NULL,NULL,13,1,NULL,NULL,131
duffyhu01,"Triple Crown",1894,NL,NULL,,duffyhu01,1893,1,BSN,NL,131,131,560,147,203,23,7,6,118,44,NULL,50,13,NULL,1,NULL,NULL,NULL,131
duffyhu01,"Triple Crown",1894,NL,NULL,,duffyhu01,1896,1,BSN,NL,131,131,527,97,158,16,8,5,113,39,NULL,52,19,NULL,2,20,NULL,NULL,131
yastrca01,"Triple Crown",1967,AL,NULL,,yastrca01,1982,1,BOS,AL,131,131,459,53,126,22,1,16,72,0,1,59,50,1,2,0,3,12,131
duffyhu01,"Triple Crown",1894,NL,NULL,,duffyhu01,1895,1,BSN,NL,130,130,531,110,187,30,6,9,100,42,NULL,63,16,NULL,4,16,NULL,NULL,130
oneilti01,"Triple Crown",1887,AA,NULL,,oneilti01,1888,1,SL4,AA,130,130,529,96,177,24,10,5,98,26,NULL,44,NULL,NULL,4,NULL,NULL,NULL,130
robinfr02,"Triple Crown",1966,AL,NULL,,robinfr02,1968,1,BAL,AL,130,130,421,69,113,27,1,15,52,11,2,73,84,4,12,0,2,15,130
oneilti01,"Triple Crown",1887,AA,NULL,,oneilti01,1891,1,SL4,AA,129,129,521,112,167,28,4,10,95,25,NULL,62,33,NULL,9,NULL,NULL,NULL,129
robinfr02,"Triple Crown",1966,AL,NULL,,robinfr02,1967,1,BAL,AL,129,129,479,83,149,23,7,30,94,2,3,71,84,14,7,0,6,10,129
willite01,"Triple Crown",1947,AL,NULL,,willite01,1958,1,BOS,AL,129,129,411,81,135,23,2,26,85,1,0,98,49,12,4,0,4,19,129
willite01,"Triple Crown",1942,AL,NULL,,willite01,1958,1,BOS,AL,129,129,411,81,135,23,2,26,85,1,0,98,49,12,4,0,4,19,129
robinfr02,"Triple Crown",1966,AL,NULL,,robinfr02,1974,1,CAL,AL,129,129,427,75,107,26,2,20,63,5,1,75,85,14,10,1,5,10,129
kleinch01,"Triple Crown",1933,NL,NULL,,kleinch01,1938,1,PHI,NL,129,129,458,53,113,22,2,8,61,7,NULL,38,30,NULL,0,4,NULL,7,129
lajoina01,"Triple Crown",1901,AL,NULL,,lajoina01,1915,1,PHA,AL,129,129,490,40,137,24,5,1,61,10,6,11,16,NULL,4,15,NULL,NULL,129
cobbty01,"Triple Crown",1909,AL,NULL,,cobbty01,1921,1,DET,AL,128,128,507,124,197,37,16,12,101,22,15,56,19,NULL,3,15,NULL,NULL,128
medwijo01,"Triple Crown",1937,NL,NULL,,medwijo01,1944,1,NY1,NL,128,128,490,64,165,24,3,7,85,2,NULL,38,24,NULL,1,6,NULL,12,128
lajoina01,"Triple Crown",1901,AL,NULL,,lajoina01,1909,1,CLE,AL,128,128,469,56,152,33,7,1,47,13,NULL,35,NULL,NULL,6,11,NULL,NULL,128
lajoina01,"Triple Crown",1901,AL,NULL,,lajoina01,1897,1,PHI,NL,127,127,545,107,197,40,23,9,127,20,NULL,15,NULL,NULL,12,5,NULL,NULL,127
duffyhu01,"Triple Crown",1894,NL,NULL,,duffyhu01,1891,1,BS2,AA,127,127,536,134,180,20,8,9,110,85,NULL,61,29,NULL,4,NULL,NULL,NULL,127
mantlmi01,"Triple Crown",1956,AL,NULL,,mantlmi01,1953,1,NYA,AL,127,127,461,105,136,24,3,21,92,8,4,79,90,NULL,0,0,NULL,2,127
gehrilo01,"Triple Crown",1934,AL,NULL,,gehrilo01,1925,1,NYA,AL,126,126,437,73,129,23,10,20,68,6,3,46,49,NULL,2,12,NULL,NULL,126
duffyhu01,"Triple Crown",1894,NL,NULL,,duffyhu01,1894,1,BSN,NL,125,125,539,160,237,51,16,18,145,48,NULL,66,15,NULL,1,NULL,NULL,NULL,125
lajoina01,"Triple Crown",1901,AL,NULL,,lajoina01,1903,1,CLE,AL,125,125,485,90,167,41,11,7,93,21,NULL,24,NULL,NULL,3,13,NULL,NULL,125
yastrca01,"Triple Crown",1967,AL,NULL,,yastrca01,1972,1,BOS,AL,125,125,455,70,120,18,2,12,68,5,4,67,44,3,4,0,9,13,125
oneilti01,"Triple Crown",1887,AA,NULL,,oneilti01,1887,1,SL4,AA,124,124,517,167,225,52,19,14,123,30,NULL,50,NULL,NULL,5,NULL,NULL,NULL,124
foxxji01,"Triple Crown",1933,AL,NULL,,foxxji01,1939,1,BOS,AL,124,124,467,130,168,31,10,35,105,4,3,89,72,NULL,2,5,NULL,17,124
cobbty01,"Triple Crown",1909,AL,NULL,,cobbty01,1919,1,DET,AL,124,124,497,92,191,36,13,1,70,28,NULL,38,22,NULL,1,9,NULL,NULL,124
mantlmi01,"Triple Crown",1956,AL,NULL,,mantlmi01,1962,1,NYA,AL,123,123,377,96,121,15,1,30,89,9,0,122,78,9,1,0,2,4,123
hinespa01,"Triple Crown",1878,NL,NULL,,hinespa01,1887,1,WS8,NL,123,123,478,83,147,32,5,10,72,46,NULL,48,24,NULL,8,NULL,NULL,NULL,123
cobbty01,"Triple Crown",1909,AL,NULL,,cobbty01,1913,1,DET,AL,122,122,428,70,167,18,16,4,67,51,NULL,58,31,NULL,4,11,NULL,NULL,122
mantlmi01,"Triple Crown",1956,AL,NULL,,mantlmi01,1965,1,NYA,AL,122,122,361,44,92,12,1,19,46,4,1,73,76,7,0,0,1,11,122
cobbty01,"Triple Crown",1909,AL,NULL,,cobbty01,1925,1,DET,AL,121,121,415,97,157,31,12,12,102,13,9,65,12,NULL,5,5,NULL,NULL,121
hinespa01,"Triple Crown",1878,NL,NULL,,hinespa01,1889,1,IN3,NL,121,121,486,77,148,27,1,6,72,34,NULL,49,22,NULL,5,NULL,NULL,NULL,121
hinespa01,"Triple Crown",1878,NL,NULL,,hinespa01,1886,1,WS8,NL,121,121,487,80,152,30,8,9,56,21,NULL,35,21,NULL,NULL,NULL,NULL,NULL,121
lajoina01,"Triple Crown",1901,AL,NULL,,lajoina01,1914,1,CLE,AL,121,121,419,37,108,14,3,0,50,14,15,32,15,NULL,2,15,NULL,NULL,121
kleinch01,"Triple Crown",1933,NL,NULL,,kleinch01,1935,1,CHN,NL,119,119,434,71,127,14,4,21,73,4,NULL,41,42,NULL,1,9,NULL,10,119
yastrca01,"Triple Crown",1967,AL,NULL,,yastrca01,1983,1,BOS,AL,119,119,380,38,101,24,0,10,56,0,0,54,29,11,2,0,1,13,119
foxxji01,"Triple Crown",1933,AL,NULL,,foxxji01,1928,1,PHA,AL,118,118,400,85,131,29,10,13,79,3,8,60,43,NULL,1,12,NULL,NULL,118
lajoina01,"Triple Crown",1901,AL,NULL,,lajoina01,1912,1,CLE,AL,117,117,448,66,165,34,4,0,90,18,NULL,28,NULL,NULL,7,17,NULL,NULL,117
willite01,"Triple Crown",1942,AL,NULL,,willite01,1954,1,BOS,AL,117,117,386,93,133,23,1,29,89,0,0,136,32,NULL,1,0,3,10,117
willite01,"Triple Crown",1947,AL,NULL,,willite01,1954,1,BOS,AL,117,117,386,93,133,23,1,29,89,0,0,136,32,NULL,1,0,3,10,117
kleinch01,"Triple Crown",1933,NL,NULL,,kleinch01,1936,2,PHI,NL,117,117,492,83,152,30,7,20,86,6,NULL,33,45,NULL,0,5,NULL,6,117
kleinch01,"Triple Crown",1933,NL,NULL,,kleinch01,1940,1,PHI,NL,116,116,354,39,77,16,2,7,37,2,NULL,44,30,NULL,0,2,NULL,8,116
kleinch01,"Triple Crown",1933,NL,NULL,,kleinch01,1934,1,CHN,NL,115,115,435,78,131,27,2,20,80,3,NULL,47,38,NULL,2,1,NULL,6,115
hornsro01,"Triple Crown",1925,NL,NULL,,hornsro01,1918,1,SLN,NL,115,115,416,51,117,19,11,5,60,8,NULL,40,43,NULL,3,7,NULL,NULL,115
hornsro01,"Triple Crown",1922,NL,NULL,,hornsro01,1918,1,SLN,NL,115,115,416,51,117,19,11,5,60,8,NULL,40,43,NULL,3,7,NULL,NULL,115
kleinch01,"Triple Crown",1933,NL,NULL,,kleinch01,1937,1,PHI,NL,115,115,406,74,132,20,2,15,57,3,NULL,39,21,NULL,1,3,NULL,6,115
hinespa01,"Triple Crown",1878,NL,NULL,,hinespa01,1884,1,PRO,NL,114,114,490,94,148,36,10,3,41,NULL,NULL,44,28,NULL,NULL,NULL,NULL,NULL,114
willite01,"Triple Crown",1947,AL,NULL,,willite01,1960,1,BOS,AL,113,113,310,56,98,15,0,29,72,1,1,75,41,7,3,0,2,7,113
willite01,"Triple Crown",1942,AL,NULL,,willite01,1960,1,BOS,AL,113,113,310,56,98,15,0,29,72,1,1,75,41,7,3,0,2,7,113
lajoina01,"Triple Crown",1901,AL,NULL,,lajoina01,1916,1,PHA,AL,113,113,426,33,105,14,4,2,35,15,NULL,14,26,NULL,1,14,NULL,NULL,113
cobbty01,"Triple Crown",1909,AL,NULL,,cobbty01,1920,1,DET,AL,112,112,428,86,143,28,8,2,63,15,10,58,28,NULL,2,7,NULL,NULL,112
cobbty01,"Triple Crown",1909,AL,NULL,,cobbty01,1918,1,DET,AL,111,111,421,83,161,19,14,3,64,34,NULL,41,21,NULL,2,9,NULL,NULL,111
oneilti01,"Triple Crown",1887,AA,NULL,,oneilti01,1892,1,CIN,NL,109,109,419,63,105,14,6,2,52,14,NULL,53,25,NULL,3,NULL,NULL,NULL,109
mantlmi01,"Triple Crown",1956,AL,NULL,,mantlmi01,1966,1,NYA,AL,108,108,333,40,96,12,1,23,56,1,1,57,76,5,0,0,3,9,108
hornsro01,"Triple Crown",1922,NL,NULL,,hornsro01,1923,1,SLN,NL,107,107,424,89,163,32,10,17,83,3,7,55,29,NULL,3,5,NULL,NULL,107
hornsro01,"Triple Crown",1925,NL,NULL,,hornsro01,1923,1,SLN,NL,107,107,424,89,163,32,10,17,83,3,7,55,29,NULL,3,5,NULL,NULL,107
medwijo01,"Triple Crown",1937,NL,NULL,,medwijo01,1940,2,BRO,NL,106,106,423,62,127,18,12,14,66,2,NULL,26,28,NULL,3,0,NULL,11,106
yastrca01,"Triple Crown",1967,AL,NULL,,yastrca01,1980,1,BOS,AL,105,105,364,49,100,21,1,15,50,0,2,44,38,5,0,1,3,9,105
robinfr02,"Triple Crown",1966,AL,NULL,,robinfr02,1972,1,LAN,NL,103,103,342,41,86,6,1,19,59,2,3,55,76,0,2,0,6,9,103
willite01,"Triple Crown",1947,AL,NULL,,willite01,1959,1,BOS,AL,103,103,272,32,69,15,0,10,43,0,0,52,27,6,2,0,5,7,103
willite01,"Triple Crown",1942,AL,NULL,,willite01,1959,1,BOS,AL,103,103,272,32,69,15,0,10,43,0,0,52,27,6,2,0,5,7,103
lajoina01,"Triple Crown",1901,AL,NULL,,lajoina01,1900,1,PHI,NL,102,102,451,95,152,33,12,7,92,22,NULL,10,NULL,NULL,8,2,NULL,NULL,102
hornsro01,"Triple Crown",1922,NL,NULL,,hornsro01,1931,1,CHN,NL,100,100,357,64,118,37,1,16,90,1,NULL,56,23,NULL,0,5,NULL,NULL,100
hornsro01,"Triple Crown",1925,NL,NULL,,hornsro01,1931,1,CHN,NL,100,100,357,64,118,37,1,16,90,1,NULL,56,23,NULL,0,5,NULL,NULL,100
willite01,"Triple Crown",1947,AL,NULL,,willite01,1955,1,BOS,AL,98,98,320,77,114,21,3,28,83,2,0,91,24,17,2,0,4,8,98
willite01,"Triple Crown",1942,AL,NULL,,willite01,1955,1,BOS,AL,98,98,320,77,114,21,3,28,83,2,0,91,24,17,2,0,4,8,98
cobbty01,"Triple Crown",1909,AL,NULL,,cobbty01,1914,1,DET,AL,98,98,345,69,127,22,11,2,57,35,17,57,22,NULL,6,6,NULL,NULL,98
hinespa01,"Triple Crown",1878,NL,NULL,,hinespa01,1885,1,PRO,NL,98,98,411,63,111,20,4,1,35,NULL,NULL,19,18,NULL,NULL,NULL,NULL,NULL,98
cobbty01,"Triple Crown",1909,AL,NULL,,cobbty01,1906,1,DET,AL,98,98,358,45,113,15,5,1,34,23,NULL,19,NULL,NULL,3,14,NULL,NULL,98
hinespa01,"Triple Crown",1878,NL,NULL,,hinespa01,1883,1,PRO,NL,97,97,442,94,132,32,4,4,45,NULL,NULL,18,23,NULL,NULL,NULL,NULL,NULL,97
mantlmi01,"Triple Crown",1956,AL,NULL,,mantlmi01,1951,1,NYA,AL,96,96,341,61,91,11,5,13,65,8,7,43,74,NULL,0,2,NULL,3,96
cobbty01,"Triple Crown",1909,AL,NULL,,cobbty01,1928,1,PHA,AL,95,95,353,54,114,27,4,1,40,5,8,34,16,NULL,4,2,NULL,NULL,95
yastrca01,"Triple Crown",1967,AL,NULL,,yastrca01,1981,1,BOS,AL,91,91,338,36,83,14,1,7,53,0,1,49,28,4,0,0,3,10,91
heckegu01,"Triple Crown",1884,AA,NULL,,heckegu01,1887,1,LS2,AA,91,91,370,89,118,21,6,4,50,48,NULL,31,NULL,NULL,6,NULL,NULL,NULL,91
lajoina01,"Triple Crown",1901,AL,NULL,,lajoina01,1911,1,CLE,AL,90,90,315,36,115,20,1,2,60,13,NULL,26,NULL,NULL,4,8,NULL,NULL,90
willite01,"Triple Crown",1947,AL,NULL,,willite01,1950,1,BOS,AL,89,89,334,82,106,24,1,28,97,3,0,82,21,NULL,0,0,NULL,12,89
willite01,"Triple Crown",1942,AL,NULL,,willite01,1950,1,BOS,AL,89,89,334,82,106,24,1,28,97,3,0,82,21,NULL,0,0,NULL,12,89
radboch01,"Triple Crown",1884,NL,NULL,,radboch01,1883,1,PRO,NL,89,89,381,59,108,11,3,3,48,NULL,NULL,14,16,NULL,NULL,NULL,NULL,NULL,89
foxxji01,"Triple Crown",1933,AL,NULL,,foxxji01,1945,1,PHI,NL,89,89,224,30,60,11,1,7,38,0,NULL,23,39,NULL,0,1,NULL,3,89
radboch01,"Triple Crown",1884,NL,NULL,,radboch01,1884,1,PRO,NL,87,87,361,48,83,7,1,1,37,NULL,NULL,26,42,NULL,NULL,NULL,NULL,NULL,87
lajoina01,"Triple Crown",1901,AL,NULL,,lajoina01,1902,2,CLE,AL,86,86,348,81,132,35,5,7,64,19,NULL,19,NULL,NULL,6,8,NULL,NULL,86
heckegu01,"Triple Crown",1884,AA,NULL,,heckegu01,1890,1,PIT,NL,86,86,340,43,77,13,9,0,38,13,NULL,19,17,NULL,9,NULL,NULL,NULL,86
hinespa01,"Triple Crown",1878,NL,NULL,,hinespa01,1879,1,PRO,NL,85,85,409,81,146,25,10,2,52,NULL,NULL,8,16,NULL,NULL,NULL,NULL,NULL,85
kleinch01,"Triple Crown",1933,NL,NULL,,kleinch01,1939,2,PIT,NL,85,85,270,37,81,16,4,11,47,1,NULL,26,17,NULL,0,6,NULL,4,85
hinespa01,"Triple Crown",1878,NL,NULL,,hinespa01,1880,1,PRO,NL,85,85,374,64,115,20,2,3,35,NULL,NULL,13,17,NULL,NULL,NULL,NULL,NULL,85
heckegu01,"Triple Crown",1884,AA,NULL,,heckegu01,1886,1,LS2,AA,84,84,343,76,117,14,5,4,48,25,NULL,32,NULL,NULL,3,NULL,NULL,NULL,84
hinespa01,"Triple Crown",1878,NL,NULL,,hinespa01,1882,1,PRO,NL,84,84,379,73,117,28,10,4,34,NULL,NULL,10,14,NULL,NULL,NULL,NULL,NULL,84
waltebu01,"Triple Crown",1939,NL,NULL,,waltebu01,1934,2,PHI,NL,83,83,300,36,78,20,3,4,38,1,NULL,19,54,NULL,2,3,NULL,11,83
radboch01,"Triple Crown",1884,NL,NULL,,radboch01,1882,1,PRO,NL,83,83,326,30,78,11,0,1,32,NULL,NULL,12,22,NULL,NULL,NULL,NULL,NULL,83
heckegu01,"Triple Crown",1884,AA,NULL,,heckegu01,1889,1,LS2,AA,81,81,327,42,93,17,5,1,36,17,NULL,18,27,NULL,6,NULL,NULL,NULL,81
heckegu01,"Triple Crown",1884,AA,NULL,,heckegu01,1883,1,LS2,AA,81,81,332,59,90,6,6,1,0,0,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,81
hinespa01,"Triple Crown",1878,NL,NULL,,hinespa01,1881,1,PRO,NL,80,80,361,65,103,27,5,2,31,NULL,NULL,13,12,NULL,NULL,NULL,NULL,NULL,80
cobbty01,"Triple Crown",1909,AL,NULL,,cobbty01,1926,1,DET,AL,79,79,233,48,79,18,5,4,62,9,4,26,2,NULL,1,13,NULL,NULL,79
duffyhu01,"Triple Crown",1894,NL,NULL,,duffyhu01,1901,1,MLA,AL,79,79,285,40,86,15,9,2,45,12,NULL,16,NULL,NULL,1,12,NULL,NULL,79
oneilti01,"Triple Crown",1887,AA,NULL,,oneilti01,1884,1,SL4,AA,78,78,297,49,82,13,11,3,54,0,NULL,12,NULL,NULL,2,NULL,NULL,NULL,78
medwijo01,"Triple Crown",1937,NL,NULL,,medwijo01,1943,2,NY1,NL,78,78,324,41,91,20,3,5,45,0,NULL,9,14,NULL,0,3,NULL,13,78
heckegu01,"Triple Crown",1884,AA,NULL,,heckegu01,1884,1,LS2,AA,78,78,316,53,94,14,8,4,42,0,NULL,10,NULL,NULL,2,NULL,NULL,NULL,78
heckegu01,"Triple Crown",1884,AA,NULL,,heckegu01,1882,1,LS2,AA,78,78,340,62,94,14,4,3,NULL,0,NULL,5,NULL,NULL,NULL,NULL,NULL,NULL,78
lajoina01,"Triple Crown",1901,AL,NULL,,lajoina01,1899,1,PHI,NL,77,77,312,70,118,19,9,6,70,13,NULL,12,NULL,NULL,10,3,NULL,NULL,77
bondto01,"Triple Crown",1877,NL,NULL,,bondto01,1880,1,BSN,NL,76,76,282,27,62,4,1,0,24,NULL,NULL,8,14,NULL,NULL,NULL,NULL,NULL,76
medwijo01,"Triple Crown",1937,NL,NULL,,medwijo01,1947,1,SLN,NL,75,75,150,19,46,12,0,4,28,0,NULL,16,12,NULL,0,0,NULL,3,75
rusieam01,"Triple Crown",1894,NL,NULL,,rusieam01,1890,1,NY1,NL,73,73,284,31,79,13,6,0,28,6,NULL,7,26,NULL,1,NULL,NULL,NULL,73
clarkjo01,"Triple Crown",1889,NL,NULL,,clarkjo01,1889,1,BSN,NL,73,73,262,36,54,9,3,2,23,8,NULL,11,59,NULL,0,NULL,NULL,NULL,73
bondto01,"Triple Crown",1877,NL,NULL,,bondto01,1875,1,HR1,NA,72,72,289,32,77,11,3,0,33,5,1,0,5,NULL,NULL,NULL,NULL,NULL,72
clarkjo01,"Triple Crown",1889,NL,NULL,,clarkjo01,1885,1,CHN,NL,72,72,283,34,61,11,5,4,32,NULL,NULL,3,44,NULL,NULL,NULL,NULL,NULL,72
radboch01,"Triple Crown",1884,NL,NULL,,radboch01,1881,1,PRO,NL,72,72,270,27,59,9,0,0,28,NULL,NULL,10,15,NULL,NULL,NULL,NULL,NULL,72
duffyhu01,"Triple Crown",1894,NL,NULL,,duffyhu01,1888,1,CHN,NL,71,71,298,60,84,10,4,7,41,13,NULL,9,32,NULL,1,NULL,NULL,NULL,71
heckegu01,"Triple Crown",1884,AA,NULL,,heckegu01,1885,1,LS2,AA,70,70,297,48,81,9,2,2,35,0,NULL,5,NULL,NULL,1,NULL,NULL,NULL,70
rusieam01,"Triple Crown",1894,NL,NULL,,rusieam01,1892,1,NY1,NL,70,70,256,19,54,7,4,1,26,4,NULL,3,29,NULL,0,NULL,NULL,NULL,70
foxxji01,"Triple Crown",1933,AL,NULL,,foxxji01,1942,2,CHN,NL,70,70,205,25,42,8,0,3,19,1,NULL,22,55,NULL,0,0,NULL,9,70
keefeti01,"Triple Crown",1888,NL,NULL,,keefeti01,1883,1,NY4,AA,70,70,259,39,57,6,9,0,0,0,NULL,14,NULL,NULL,NULL,NULL,NULL,NULL,70
hinespa01,"Triple Crown",1878,NL,NULL,,hinespa01,1890,2,BSN,NL,69,69,273,41,72,12,3,2,48,9,NULL,32,20,NULL,4,NULL,NULL,NULL,69
hinespa01,"Triple Crown",1878,NL,NULL,,hinespa01,1875,1,CH2,NA,69,69,308,45,101,14,4,0,36,6,9,1,0,NULL,NULL,NULL,NULL,NULL,69
medwijo01,"Triple Crown",1937,NL,NULL,,medwijo01,1945,2,BSN,NL,66,66,218,17,62,13,0,0,26,3,NULL,12,12,NULL,1,0,NULL,6,66
radboch01,"Triple Crown",1884,NL,NULL,,radboch01,1886,1,BSN,NL,66,66,253,30,60,5,1,2,22,5,NULL,17,36,NULL,NULL,NULL,NULL,NULL,66
radboch01,"Triple Crown",1884,NL,NULL,,radboch01,1885,1,PRO,NL,66,66,249,34,58,9,2,0,22,NULL,NULL,36,27,NULL,NULL,NULL,NULL,NULL,66
martipe02,"Triple Crown",1999,AL,NULL,,martipe02,1993,1,LAN,NL,66,66,4,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,66
lajoina01,"Triple Crown",1901,AL,NULL,,lajoina01,1905,1,CLE,AL,65,65,249,29,82,12,2,2,41,11,NULL,17,NULL,NULL,2,3,NULL,NULL,65
mantlmi01,"Triple Crown",1956,AL,NULL,,mantlmi01,1963,1,NYA,AL,65,65,172,40,54,8,0,15,35,2,1,40,32,4,0,0,1,5,65
bondto01,"Triple Crown",1877,NL,NULL,,bondto01,1879,1,BSN,NL,65,65,257,35,62,3,1,0,21,NULL,NULL,6,8,NULL,NULL,NULL,NULL,NULL,65
johnswa01,"Triple Crown",1913,AL,NULL,,johnswa01,1918,1,WS1,AL,65,65,150,10,40,4,4,1,18,2,NULL,9,18,NULL,3,4,NULL,NULL,65
johnswa01,"Triple Crown",1918,AL,NULL,,johnswa01,1918,1,WS1,AL,65,65,150,10,40,4,4,1,18,2,NULL,9,18,NULL,3,4,NULL,NULL,65
johnswa01,"Triple Crown",1924,AL,NULL,,johnswa01,1918,1,WS1,AL,65,65,150,10,40,4,4,1,18,2,NULL,9,18,NULL,3,4,NULL,NULL,65
hinespa01,"Triple Crown",1878,NL,NULL,,hinespa01,1876,1,CHN,NL,64,64,305,62,101,21,3,2,59,NULL,NULL,1,3,NULL,NULL,NULL,NULL,NULL,64
kleinch01,"Triple Crown",1933,NL,NULL,,kleinch01,1928,1,PHI,NL,64,64,253,41,91,14,4,11,34,0,NULL,14,22,NULL,1,7,NULL,NULL,64
keefeti01,"Triple Crown",1888,NL,NULL,,keefeti01,1886,1,NY1,NL,64,64,205,26,35,10,1,1,20,3,NULL,17,42,NULL,NULL,NULL,NULL,NULL,64
johnswa01,"Triple Crown",1918,AL,NULL,,johnswa01,1915,1,WS1,AL,64,64,147,14,34,7,4,2,17,0,2,8,34,NULL,1,5,NULL,NULL,64
johnswa01,"Triple Crown",1924,AL,NULL,,johnswa01,1915,1,WS1,AL,64,64,147,14,34,7,4,2,17,0,2,8,34,NULL,1,5,NULL,NULL,64
johnswa01,"Triple Crown",1913,AL,NULL,,johnswa01,1915,1,WS1,AL,64,64,147,14,34,7,4,2,17,0,2,8,34,NULL,1,5,NULL,NULL,64
waltebu01,"Triple Crown",1939,NL,NULL,,waltebu01,1936,1,PHI,NL,64,64,121,12,29,10,1,1,16,0,NULL,7,15,NULL,0,3,NULL,3,64
clarkjo01,"Triple Crown",1889,NL,NULL,,clarkjo01,1887,1,CHN,NL,63,63,215,40,52,5,5,6,25,6,NULL,11,25,NULL,0,NULL,NULL,NULL,63
hinespa01,"Triple Crown",1878,NL,NULL,,hinespa01,1878,1,PRO,NL,62,62,257,42,92,13,4,4,50,NULL,NULL,2,10,NULL,NULL,NULL,NULL,NULL,62
rusieam01,"Triple Crown",1894,NL,NULL,,rusieam01,1891,1,NY1,NL,62,62,220,30,54,5,2,0,15,2,NULL,3,25,NULL,0,NULL,NULL,NULL,62
keefeti01,"Triple Crown",1888,NL,NULL,,keefeti01,1884,1,NY4,AA,62,62,210,27,50,3,6,3,0,0,NULL,18,NULL,NULL,1,NULL,NULL,NULL,62
bondto01,"Triple Crown",1877,NL,NULL,,bondto01,1877,1,BSN,NL,61,61,259,32,59,4,3,0,30,NULL,NULL,1,15,NULL,NULL,NULL,NULL,NULL,61
foxxji01,"Triple Crown",1933,AL,NULL,,foxxji01,1927,1,PHA,AL,61,61,130,23,42,6,5,3,20,2,1,14,11,NULL,1,1,NULL,NULL,61
hinespa01,"Triple Crown",1878,NL,NULL,,hinespa01,1877,1,CHN,NL,60,60,261,44,73,11,7,0,23,NULL,NULL,1,8,NULL,NULL,NULL,NULL,NULL,60
hinespa01,"Triple Crown",1878,NL,NULL,,hinespa01,1874,1,CH2,NA,59,59,271,47,80,10,2,0,34,4,1,4,4,NULL,NULL,NULL,NULL,NULL,59
bondto01,"Triple Crown",1877,NL,NULL,,bondto01,1878,1,BSN,NL,59,59,236,22,50,4,1,0,23,NULL,NULL,0,9,NULL,NULL,NULL,NULL,NULL,59
johnswa01,"Triple Crown",1924,AL,NULL,,johnswa01,1916,1,WS1,AL,58,58,142,13,32,2,4,1,7,0,NULL,11,28,NULL,1,4,NULL,NULL,58
johnswa01,"Triple Crown",1913,AL,NULL,,johnswa01,1916,1,WS1,AL,58,58,142,13,32,2,4,1,7,0,NULL,11,28,NULL,1,4,NULL,NULL,58
johnswa01,"Triple Crown",1918,AL,NULL,,johnswa01,1916,1,WS1,AL,58,58,142,13,32,2,4,1,7,0,NULL,11,28,NULL,1,4,NULL,NULL,58
johnswa01,"Triple Crown",1924,AL,NULL,,johnswa01,1917,1,WS1,AL,57,57,130,15,33,12,1,0,15,1,NULL,9,30,NULL,2,2,NULL,NULL,57
johnswa01,"Triple Crown",1913,AL,NULL,,johnswa01,1917,1,WS1,AL,57,57,130,15,33,12,1,0,15,1,NULL,9,30,NULL,2,2,NULL,NULL,57
johnswa01,"Triple Crown",1918,AL,NULL,,johnswa01,1917,1,WS1,AL,57,57,130,15,33,12,1,0,15,1,NULL,9,30,NULL,2,2,NULL,NULL,57
heckegu01,"Triple Crown",1884,AA,NULL,,heckegu01,1888,1,LS2,AA,56,56,211,32,48,9,2,0,29,20,NULL,11,NULL,NULL,6,NULL,NULL,NULL,56
rusieam01,"Triple Crown",1894,NL,NULL,,rusieam01,1893,1,NY1,NL,56,56,212,32,57,3,4,3,27,0,NULL,3,19,NULL,1,NULL,NULL,NULL,56
