,date,block_size,block_transactions,blockchain_size,transaction_cost,percent_cost,difficulty,transaction_vol,hash_rate,market_cap,confirmation_time,miners_revenue,deficit,orphaned_blocks,all_transactions,sub10000_transactions,sub10_transactions,sub100_transactions,sub1000_transactions,short_transactions,nonpopular_transactions,unique_addresses,total_bitcoins,total_transactions,transaction_fees,output_vol,trade_transaction_ratio,transaction_fees_usd,exchange_vol_usd,price_usd,trading_day
1584,2013-05-06,0.153041371539,402.0,7012.0,9.73613903579,1.52354360134,10076292.8834,270750.0,81645.9234846,1345090886.29,6.53333333333,498918.70875,-486702.831959,0.0,51244.0,51244.0,13668.0,25369.0,34468.0,25369.0,24879.0,64381.0,11121050.0,17302639.0,50.99940307,794309.095708,2.63223098821,6168.37729132,12440874.3704,120.94999,2013-05-06
1585,2013-05-07,0.159965954044,389.0,7040.0,8.01773959301,0.974882718394,10076292.8834,455952.0,88157.5615539,1188309314.5,6.7,474770.45,-465152.741477,0.0,59215.0,59215.0,14820.0,27772.0,37208.0,27772.0,27551.0,89457.0,11125450.0,17361854.0,45.04501941,1023330.9609,2.83367710774,4811.25852318,17186242.9536,106.81,2013-05-07
1586,2013-05-08,0.146846139358,345.0,7063.0,9.92271461053,1.2646612906,10076292.8834,326095.0,81645.9234846,1268209485.05,7.93333333333,469929.84124,-458722.467955,0.0,47359.0,47359.0,14325.0,24770.0,32038.0,24770.0,25395.0,95352.0,11129525.0,17409213.0,49.35342081,806731.721056,3.72210101555,5623.82279483,9983220.03191,113.95001,2013-05-08
1587,2013-05-09,0.177025145795,430.0,7092.0,6.96294373542,2.50721371402,10076292.8834,168235.0,83148.6091929,1219822578.86,6.78333333333,462130.57572,-447181.980541,0.0,66370.0,37441.0,13764.0,25563.0,35538.0,25563.0,25416.0,70728.0,11133675.0,17475583.0,68.44017033,693721.255125,2.86662039557,7498.41045922,6429884.36065,109.56154,2013-05-09
1588,2013-05-10,0.187101461216,451.0,7123.0,7.33583761426,2.12635990606,10076292.8834,199167.0,83649.504429,1310702188.0,6.68333333333,498374.8,-484231.102938,0.0,67937.0,47828.0,13913.0,27758.0,35904.0,27758.0,25530.0,72244.0,11137850.0,17543520.0,60.18777245,914238.402404,2.65927134599,7082.89706192,8813667.15711,117.68,2013-05-10
1589,2013-05-11,0.183977121626,417.0,7155.0,7.27375656867,2.12766716318,10076292.8834,208585.0,87656.6663178,1285812765.0,6.83333333333,512145.2,-497524.234703,0.0,70410.0,43549.0,12624.0,23912.0,31288.0,23912.0,21238.0,67240.0,11142225.0,17613930.0,63.69813949,706784.944378,7.81511823103,7350.76529715,3080022.31514,115.4,2013-05-11
1590,2013-05-12,0.17285727383,378.0,7185.0,7.43607732256,2.11273362929,10076292.8834,213420.0,89159.3520261,1274287886.0,6.81666666667,515468.88,-501975.297091,0.0,69320.0,31850.0,11645.0,22304.0,30789.0,22304.0,19684.0,61435.0,11146675.0,17683250.0,59.03344042,613817.456838,8.16606161905,6748.70290881,2987755.49073,114.32,2013-05-12
1591,2013-05-13,0.156985081567,353.0,7213.0,8.61575154848,1.73008536575,11187257.4614,263571.0,100101.885268,1310296293.0,6.61666666667,535813.5888,-521703.096042,0.0,62190.0,46933.0,13220.0,26175.0,36433.0,26175.0,23179.0,65440.0,11151175.0,17745440.0,60.08625448,995953.369658,10.9896206762,7060.31395844,2818145.99844,117.50298,2013-05-13
1592,2013-05-14,0.191748002759,305.0,7241.0,7.01172436677,1.87437801071,11187257.4614,198946.0,81749.8729686,1327427150.0,8.75,443751.0,-430819.947327,0.0,63287.0,41245.0,13878.0,28026.0,37724.0,28026.0,26812.0,68323.0,11154850.0,17808727.0,54.66430818,778189.97234,7.848502591,6505.05267342,3016444.63201,119.0,2013-05-14
1593,2013-05-15,0.202390865404,362.0,7270.0,6.44778881149,1.29512526771,11187257.4614,287540.0,81749.8729686,1283062885.54,7.76666666667,428204.10276,-416860.879986,0.0,66411.0,50457.0,16363.0,29067.0,36095.0,29067.0,28149.0,70212.0,11158525.0,17875138.0,49.64959569,825250.573498,1.66174203828,5708.95826392,19896442.9489,114.98499,2013-05-15
1594,2013-05-16,0.199357138009,366.0,7298.0,6.99936018499,1.7106373307,11187257.4614,215241.0,80637.6297989,1284654522.42,7.88333333333,423762.26368,-410541.442827,0.0,60543.0,36471.0,14793.0,26163.0,36471.0,26163.0,26773.0,67246.0,11162150.0,17935681.0,57.87351884,708868.277621,5.32834613052,6660.67717294,4649132.30664,115.09024,2013-05-16
1595,2013-05-17,0.172505307642,325.0,7325.0,8.40822664871,2.29586530081,11187257.4614,179148.0,89535.5751561,1390077125.75,7.55,512027.37,-490055.069606,0.0,60896.0,39382.0,14734.0,27892.0,35717.0,27892.0,26882.0,64560.0,11166175.0,17996577.0,88.4985171,751659.735726,2.2570619173,11017.1803938,9881054.59942,124.49,2013-05-17
1596,2013-05-18,0.158997717358,340.0,7348.0,8.84166277365,1.72426430539,11187257.4614,215396.0,81749.8729686,1382268379.01,8.19166666667,459607.3143,-449899.154242,0.0,51982.0,37111.0,13581.0,25000.0,32522.0,25000.0,22985.0,55716.0,11169850.0,18048559.0,39.44980994,890106.519811,5.70829613426,4881.91200758,4669566.86334,123.74995,2013-05-18
1597,2013-05-19,0.137607493958,340.0,7369.0,10.0053311055,3.37578952281,11187257.4614,115292.0,85642.7240623,1352646555.84,8.73333333333,471151.04176,-460958.000975,0.0,47090.0,32680.0,12324.0,21389.0,27867.0,21389.0,19778.0,51111.0,11173700.0,18095649.0,42.20084266,465511.572902,6.20272921244,5108.67702528,2250100.79358,121.05628,2013-05-19
1598,2013-05-20,0.158913011136,324.0,7390.0,8.56711286986,2.91455355728,11187257.4614,120053.0,76744.7787052,1370877559.27,8.88333333333,429152.38499,-417123.529308,0.0,50093.0,33939.0,13397.0,24621.0,33939.0,24621.0,22790.0,56966.0,11177150.0,18145742.0,49.07464086,469681.090151,7.42478039305,6019.00519223,1983151.42975,122.65001,2013-05-20
1599,2013-05-21,0.1712911209,247.0,7415.0,8.44170752232,2.52868732683,11187257.4614,148971.0,82862.1161382,1369657187.5,8.56666666667,461457.5,-451045.870201,0.0,54664.0,40911.0,14149.0,27550.0,34693.0,27550.0,25688.0,63976.0,11180875.0,18200406.0,42.99289632,669674.33826,10.2571792638,5266.6297992,1779133.8849,122.5,2013-05-21
1600,2013-05-22,0.150650621897,304.0,7440.0,9.55338359793,3.04224438644,11187257.4614,138220.0,92316.1830802,1371731466.0,8.03333333333,515701.2,-502201.222175,0.0,53981.0,42996.0,14130.0,26379.0,35575.0,26379.0,26186.0,65369.0,11185025.0,18254387.0,55.07809707,761102.617926,8.07540465237,6754.77782466,2099132.00296,122.64,2013-05-22
1601,2013-05-23,0.155341089142,340.0,7465.0,9.34777214359,2.96417485607,11187257.4614,137576.0,89535.5751561,1406127913.5,7.73333333333,512482.26,-499109.569568,0.0,54824.0,43048.0,14678.0,26529.0,35736.0,26529.0,27539.0,65171.0,11189050.0,18309211.0,53.41115964,669637.355513,5.82311758291,6712.18043196,2969063.3073,125.67,2013-05-23
1602,2013-05-24,0.154722001817,326.0,7490.0,9.76239429463,2.93058599861,11187257.4614,139597.0,90091.6967409,1471892650.0,7.96666666667,537966.5,-527053.552782,0.0,55106.0,44779.0,14486.0,27073.0,35652.0,27073.0,28073.0,67558.0,11193100.0,18364317.0,41.98819177,733232.760889,3.78456893067,5521.44721775,4850475.80115,131.5,2013-05-24
1603,2013-05-25,0.148436069489,338.0,7515.0,10.3493257038,1.78749889314,12153411.7098,243637.0,103913.692158,1485783006.0,7.68333333333,577864.95,-563138.320377,0.0,55836.0,36504.0,13789.0,24840.0,34151.0,24840.0,23552.0,60147.0,11197400.0,18420153.0,55.98522589,865063.361449,8.42121933341,7428.67962334,3838889.33767,132.69,2013-05-25
1604,2013-05-26,0.126502516847,309.0,7535.0,13.6302471363,5.8321332467,12153411.7098,69529.0,97268.0490551,1501517528.99,9.46666666667,543560.62555,-535427.987539,0.0,39879.0,39879.0,12035.0,21432.0,30334.0,21432.0,21292.0,52307.0,11201425.0,18460032.0,30.67004412,391310.153811,3.03875889655,4111.22771085,3067074.3832,134.04701,2013-05-26
1605,2013-05-27,0.142933867698,264.0,7559.0,11.0058907457,4.78672439882,12153411.7098,90814.0,103913.692158,1485990856.08,7.61666666667,576455.53959,-563883.679692,0.0,52377.0,33333.0,13432.0,23397.0,31933.0,23397.0,23700.0,59395.0,11205725.0,18512409.0,47.80327835,504337.019136,5.36035301391,6339.1913079,2246642.66472,132.60997,2013-05-27
1606,2013-05-28,0.152959976667,250.0,7583.0,9.55111509304,2.40750544798,12153411.7098,170467.0,97872.1984281,1438449537.78,7.61666666667,526629.384,-512698.095956,0.0,55138.0,40250.0,14557.0,24808.0,32404.0,24808.0,23738.0,56871.0,11209775.0,18567547.0,54.56592486,790756.391391,3.24637486138,7001.95404396,6738126.22323,128.321,2013-05-28
1607,2013-05-29,0.150170224054,249.0,7608.0,10.0610849604,2.81231631283,12153411.7098,151157.0,101497.094666,1457591797.66,7.76666666667,552544.72494,-539164.177222,0.0,54919.0,42952.0,16287.0,27286.0,36809.0,27286.0,28087.0,66689.0,11213975.0,18622466.0,51.94317506,771923.007658,12.1387226417,6751.57077771,1618565.51387,129.97994,2013-05-29
1608,2013-05-30,0.157768678383,286.0,7634.0,9.78631181022,2.79777109044,12153411.7098,152657.0,102101.244039,1469538093.2,7.78333333333,559483.44619,-547338.562165,0.0,57170.0,46771.0,15600.0,26819.0,36642.0,26819.0,26318.0,63212.0,11218200.0,18679636.0,46.71194711,630011.588855,7.16146556398,6119.07308531,2792371.23183,130.99589,2013-05-30
1609,2013-05-31,0.141768301687,272.0,7660.0,10.383343213,2.76667265799,12153411.7098,169807.0,112371.78338,1429125799.45,7.05,598246.70256,-585900.039529,0.0,57616.0,37785.0,14824.0,25802.0,34632.0,25802.0,26691.0,62386.0,11222850.0,18737252.0,48.95769767,738730.71909,7.62662183871,6234.30847084,2835243.23382,127.34072,2013-05-31
1610,2013-06-01,0.122364164603,314.0,7684.0,12.3034177524,5.20020053706,12153411.7098,95939.0,119621.575857,1450625584.71,6.56666666667,644576.05605,-634451.73601,0.0,52390.0,40712.0,13239.0,24682.0,31226.0,24682.0,24158.0,59033.0,11227800.0,18789642.0,39.3619438,499558.632543,7.85853567492,5085.54148989,1577293.26163,129.19945,2013-06-01
1611,2013-06-02,0.116701612286,337.0,7707.0,12.1617194707,4.51771673804,12153411.7098,113863.0,123246.472095,1354720652.4,6.9,620381.47192,-609689.245606,0.0,51011.0,34585.0,12719.0,24166.0,33429.0,24166.0,22684.0,50677.0,11232900.0,18840653.0,44.65643906,437429.079839,1.18095834855,5385.697394,11628005.8376,120.60293,2013-06-02
1612,2013-06-03,0.116384501663,285.0,7731.0,12.1595470619,2.92612962367,12153411.7098,180238.0,126267.21896,1348575224.76,6.2,632880.10548,-621059.57549,0.0,52048.0,34132.0,13661.0,25241.0,34132.0,25241.0,24959.0,58321.0,11238125.0,18892701.0,49.50440017,643729.254666,6.24790837752,5940.52901049,3461730.31113,120.00002,2013-06-03
1613,2013-06-04,0.127920418694,276.0,7757.0,10.6572253205,2.4202601497,12153411.7098,219563.0,126871.368333,1355575833.58,6.45,640691.07182,-625151.221714,0.0,60118.0,40859.0,14083.0,26266.0,35973.0,26266.0,27841.0,63518.0,11243375.0,18952819.0,64.89014237,730847.337379,8.95594351095,7823.58578577,2955801.57582,120.56663,2013-06-04
1614,2013-06-05,0.127096289455,235.0,7782.0,11.3835161337,3.02876261785,15605632.6813,168716.0,156703.562082,1376864586.97,6.06666666667,625490.061,-610724.983145,0.0,54947.0,35487.0,14052.0,25810.0,34432.0,25810.0,25027.0,67477.0,11248425.0,19007766.0,60.62469501,674394.727126,11.6071293943,7420.77185517,1779222.8639,122.4051,2013-06-05
1615,2013-06-06,0.142015408934,290.0,7807.0,9.69741550377,2.7925685591,15605632.6813,160891.0,138085.317082,1358109258.69,8.23333333333,542260.08014,-531835.715973,0.0,55918.0,40839.0,13996.0,26347.0,34176.0,26347.0,26401.0,60098.0,11252875.0,19063684.0,43.37307063,762431.292358,10.2882468246,5234.69502687,1887393.32593,120.68998,2013-06-06
1616,2013-06-07,0.154354865507,232.0,7831.0,8.25218044303,1.72243096571,15605632.6813,236004.0,124897.393541,1241579898.07,7.71666666667,448349.21565,-439472.156017,0.0,54331.0,39675.0,14776.0,26028.0,32848.0,26028.0,26978.0,60504.0,11256900.0,19118015.0,40.4846895,716027.769499,3.39722581421,4465.25923325,7662141.61041,110.29501,2013-06-07
1617,2013-06-08,0.12644918192,224.0,7852.0,9.53892814708,3.05383320886,15605632.6813,139006.0,130327.714999,1213946580.0,6.7,457611.0,-447835.090459,0.0,47973.0,37763.0,12370.0,23477.0,29092.0,23477.0,23662.0,51054.0,11261100.0,19165988.0,45.68561726,428601.405288,5.94249171517,4924.90954063,2521636.93457,107.8,2013-06-08
1618,2013-06-09,0.124418801176,279.0,7872.0,8.9681221738,1.83084892033,15605632.6813,230003.0,129551.954791,1109296698.62,7.66666666667,414659.06495,-407519.804045,0.0,46237.0,30099.0,11683.0,20537.0,26982.0,20537.0,20904.0,45062.0,11265275.0,19212225.0,36.50155661,642064.629145,1.7807264871,3594.32470509,12718662.3258,98.47045,2013-06-09
1619,2013-06-10,0.103996112612,235.0,7890.0,11.2231105112,2.82739337401,15605632.6813,160360.0,139636.837499,1182971489.79,7.05,475927.22434,-468768.908399,0.0,42406.0,42406.0,11774.0,22061.0,28402.0,22061.0,20896.0,48672.0,11269775.0,19254631.0,34.19488951,491518.550798,1.90372225217,3589.38660148,8842004.389,104.96851,2013-06-10
1620,2013-06-11,0.124763217839,214.0,7911.0,9.37892516794,3.07628946404,15605632.6813,144557.0,136533.796666,1217610900.0,7.26666666667,480276.0,-470098.11602,0.0,51208.0,34643.0,12743.0,24000.0,32391.0,24000.0,23454.0,57169.0,11274175.0,19305839.0,47.23966648,569521.547653,9.73430546317,5101.88397984,1603831.4172,108.0,2013-06-11
1621,2013-06-12,0.103890504837,281.0,7931.0,11.7513199136,2.89122216633,15605632.6813,174425.0,155152.041666,1219978239.14,6.43333333333,545461.01643,-536107.46485,0.0,46417.0,29488.0,12399.0,23534.0,29488.0,23534.0,21852.0,52722.0,11279175.0,19352256.0,43.47723521,600093.883646,9.38922123228,4702.58514956,2009336.53246,108.16201,2013-06-12
1622,2013-06-13,0.0996600580957,322.0,7950.0,12.2411666898,3.62956030457,15605632.6813,133983.0,149721.720207,1229956000.0,5.88333333333,530067.0,-521680.701749,0.0,43302.0,32399.0,12130.0,24381.0,32399.0,24381.0,22741.0,53645.0,11284000.0,19395558.0,38.93851606,533607.001973,13.43475429,4244.29825054,1087043.74903,109.0,2013-06-13
1623,2013-06-14,0.124817715135,375.0,7971.0,9.01421328235,2.25656976348,15605632.6813,192239.0,133430.755832,1128830000.0,7.76666666667,433800.0,-426183.008381,0.0,48124.0,36166.0,12282.0,23585.0,30610.0,23585.0,26342.0,60855.0,11288300.0,19443682.0,38.16991619,741296.841692,3.53878592504,3816.991619,5432334.34644,100.0,2013-06-14
1624,2013-06-15,0.104579513723,338.0,7989.0,10.8940502579,3.16651632198,15605632.6813,140122.0,136533.796666,1151516393.15,7.4,452440.80126,-444869.329728,0.0,41531.0,30333.0,10776.0,21033.0,28210.0,21033.0,21840.0,52008.0,11292700.0,19485213.0,37.25196643,509157.724804,6.54295078304,3798.58227183,2183767.39987,101.96998,2013-06-15
1625,2013-06-16,0.0934666771302,306.0,8006.0,11.7376983731,4.5473630268,15605632.6813,103445.0,145067.158957,1129737500.0,6.51666666667,470400.0,-464592.53081,0.0,40076.0,25761.0,9590.0,19852.0,24470.0,19852.0,17372.0,37955.0,11297375.0,19525289.0,29.0746919,458689.591168,8.17347155033,2907.46919,1265613.59536,100.0,2013-06-16
1626,2013-06-17,0.121433710123,247.0,8024.0,8.99883501578,3.2569740336,19339258.2724,119282.0,148049.400446,1136058016.38,7.8,390540.44085,-383498.34889,0.0,43399.0,32603.0,11137.0,20885.0,28184.0,20885.0,20835.0,45693.0,11301225.0,19568688.0,35.05299427,557268.802313,8.91418798611,3523.70961012,1345147.55816,100.52521,2013-06-17
1627,2013-06-18,0.140300979353,230.0,8044.0,8.4176396202,2.53635280602,19339258.2724,145327.0,140358.522501,1214030413.2,8.9,395839.50314,-388000.852747,0.0,47025.0,29593.0,12394.0,23174.0,29593.0,23174.0,23077.0,48967.0,11304875.0,19615713.0,36.99237474,600799.737558,2.78196524103,3972.6107534,5609934.2304,107.38999,2013-06-18
1628,2013-06-19,0.163297370911,286.0,8064.0,7.26747617423,2.27120602063,19339258.2724,139177.0,120169.967895,1219398180.0,12.1,340866.435,-333087.524845,0.0,46903.0,34507.0,13210.0,24698.0,30200.0,24698.0,25385.0,55778.0,11308000.0,19662616.0,36.13715542,639946.24255,5.25979814132,3896.85015472,2853373.54561,107.835,2013-06-19
1629,2013-06-20,0.148688838906,308.0,8085.0,8.40680906149,2.49643202948,19339258.2724,148692.0,140358.522501,1266565450.5,10.6666666667,415632.64,-401681.011622,0.0,49440.0,34957.0,11806.0,23576.0,31773.0,23576.0,26140.0,54530.0,11311650.0,19712056.0,62.60148592,664640.982155,4.03847052402,7009.48837846,4122616.9296,111.97,2013-06-20
1630,2013-06-21,0.14012800338,241.0,8109.0,9.17424614107,2.39147894224,19339258.2724,183150.0,166315.235566,1256073225.0,9.43333333333,486180.0,-473912.691615,0.0,52994.0,36721.0,12344.0,25085.0,32953.0,25085.0,26165.0,58295.0,11315975.0,19765050.0,55.51629176,808002.230281,4.21981237068,6162.30838536,4817673.75793,111.0,2013-06-21
1631,2013-06-22,0.111183754233,281.0,8128.0,11.1342474924,4.07056346173,19339258.2724,106742.0,165353.875823,1234928799.75,7.95,473996.05,-464114.210778,0.0,42571.0,42571.0,11022.0,21186.0,26396.0,21186.0,21857.0,49708.0,11320275.0,19807621.0,45.58428107,453784.512603,12.4081701884,4972.78922193,938452.83586,109.09,2013-06-22
1632,2013-06-23,0.099417144602,287.0,8145.0,11.7664141261,4.30384648854,19339258.2724,103164.0,169199.314796,1219485056.99,8.71666666667,478116.4716,-469433.078892,0.0,40634.0,25709.0,10402.0,19398.0,25709.0,19398.0,18203.0,41462.0,11324675.0,19848255.0,40.63780671,363194.718085,9.61920410985,4376.0371076,1154882.48106,107.68389,2013-06-23
1633,2013-06-24,0.126782844117,242.0,8163.0,8.99136606987,2.30343274581,19339258.2724,156809.0,137474.443272,1155134402.42,10.0833333333,368313.32832,-360683.568635,0.0,40963.0,28835.0,11746.0,21756.0,28835.0,21756.0,21748.0,48326.0,11328250.0,19889218.0,37.82404209,519400.881322,6.02495980237,3856.89336453,2653919.49653,101.96936,2013-06-24
1634,2013-06-25,0.132571858329,201.0,8182.0,8.5120164166,2.57073193821,19339258.2724,145328.0,142281.241987,1177011684.47,7.91666666667,388045.8044,-380544.437808,0.0,45588.0,31965.0,12946.0,24165.0,29927.0,24165.0,24782.0,50770.0,11331950.0,19934806.0,36.22112769,729778.864356,1.61506271046,3762.16719238,9346237.41777,103.86665,2013-06-25
1635,2013-06-26,0.103714584674,222.0,8201.0,10.9110959924,3.02172294589,19339258.2724,157625.0,181696.991457,1183612922.21,7.25,497284.11095,-489326.401185,0.0,45576.0,32635.0,13087.0,24111.0,30570.0,24111.0,26087.0,54518.0,11336675.0,19980382.0,38.21914872,647186.410645,8.60311928871,3990.29506456,1912907.61399,104.40565,2013-06-26
1636,2013-06-27,0.125443223011,275.0,8221.0,9.18799520974,3.00671389674,19339258.2724,139122.0,159585.717364,1165723515.16,8.61666666667,429970.61183,-423172.50129,0.0,46797.0,46797.0,12027.0,23576.0,32063.0,23576.0,24892.0,51936.0,11340825.0,20027179.0,33.13590698,595242.990964,14.8402223416,3406.04020983,963621.00967,102.79001,2013-06-27
1637,2013-06-28,0.126948651813,202.0,8242.0,8.49285572511,2.49525390987,19339258.2724,170203.0,161508.43685,1096326263.97,7.61666666667,410408.76006,-401296.618055,0.0,48324.0,34819.0,12919.0,23921.0,31728.0,23921.0,26147.0,53524.0,11345025.0,20075503.0,47.29444705,582637.004606,4.24972490924,4570.29794479,3870268.17574,96.63498,2013-06-28
1638,2013-06-29,0.110869348419,203.0,8259.0,9.96086240474,2.99428702499,21335329.114,135258.0,170754.179026,1087840603.14,8.61666666667,388204.6905,-383335.755311,0.0,38973.0,38973.0,11544.0,21823.0,29521.0,21823.0,23586.0,55499.0,11349050.0,20114476.0,25.79585074,599896.387348,3.93070123933,2472.60993894,3298354.37503,95.85301,2013-06-29
1639,2013-06-30,0.0887400348012,205.0,8273.0,12.0471449354,3.95671876051,21335329.114,104101.0,173935.933914,1095578975.0,8.93333333333,397483.5,-393731.540409,0.0,32994.0,32994.0,10181.0,18849.0,24787.0,18849.0,19434.0,41271.0,11353150.0,20147470.0,19.88041027,421917.862971,7.97684479985,1918.45959105,1259368.36803,96.5,2013-06-30
1640,2013-07-01,0.0984449261933,196.0,8288.0,10.3041813643,1.8054786061,21335329.114,213572.0,162269.499323,1033462011.05,7.8,350888.288,-345159.480227,0.0,34053.0,34053.0,11119.0,20816.0,29632.0,20816.0,24137.0,49206.0,11356975.0,20181523.0,31.95531521,702652.262859,5.63802386596,2907.86977348,3447066.13603,90.998,2013-07-01
1641,2013-07-02,0.118212517659,154.0,8306.0,8.20074657914,1.5252233068,21335329.114,259765.0,166511.839174,1017368595.0,8.65,354797.1,-348163.505868,0.0,43264.0,43264.0,12637.0,24803.0,34013.0,24803.0,29925.0,56769.0,11360900.0,20224787.0,37.0769864,858590.71967,6.60288777107,3320.24413212,3523000.56366,89.55,2013-07-02
1642,2013-07-03,0.0863032095773,198.0,8321.0,10.3151594014,1.66046849706,21335329.114,265226.0,185602.368506,941044770.0,7.56666666667,364651.2,-359807.66268,0.0,35351.0,35351.0,11591.0,21148.0,28822.0,21148.0,25803.0,53642.0,11365275.0,20260138.0,29.49682754,744097.361618,6.33499204222,2442.33732031,3466577.65238,82.8,2013-07-03
1643,2013-07-04,0.0874781496385,207.0,8335.0,9.86185763889,1.31073495397,21335329.114,325848.0,180299.443692,907288095.0,7.18333333333,340825.8,-337466.091761,0.0,34560.0,34560.0,11916.0,23585.0,30300.0,23585.0,26097.0,53347.0,11369525.0,20294698.0,21.101607,887100.576397,3.42339184543,1683.9082386,7595580.48181,79.8,2013-07-04
1644,2013-07-05,0.0887788513959,230.0,8350.0,8.33575612466,1.3051742029,21335329.114,341564.0,187723.538432,771818503.638,7.35,302512.92552,-298006.428346,0.0,36291.0,36291.0,11265.0,21522.0,26213.0,21522.0,22418.0,47699.0,11373950.0,20330989.0,33.41026781,964524.838527,5.86449693915,2267.16865357,3952252.56831,67.85844,2013-07-05
1645,2013-07-06,0.0847712577657,213.0,8365.0,8.87195491008,1.88395161428,21335329.114,251121.0,199389.973024,789064090.473,6.83333333333,328076.02062,-323724.532967,0.0,36979.0,36979.0,10600.0,21538.0,27017.0,21538.0,22481.0,46957.0,11378650.0,20367968.0,31.75035904,845854.810616,3.55776831737,2201.761033,4894711.2926,69.34602,2013-07-06
1646,2013-07-07,0.0720904804169,303.0,8378.0,11.5316079681,2.77891575415,21335329.114,168843.0,198329.388061,807555842.15,6.73333333333,332859.864,-330425.620473,0.0,28865.0,28865.0,8817.0,17713.0,22566.0,17713.0,17764.0,37506.0,11383325.0,20396833.0,17.31315056,670229.727541,5.39493637291,1228.22952703,2220238.98174,70.942,2013-07-07
1647,2013-07-08,0.0880019639128,266.0,8394.0,9.84592652796,2.46962547769,21335329.114,189543.0,197268.803098,884162379.0,6.98333333333,363432.84,-358585.141473,0.0,36912.0,36912.0,10512.0,20277.0,26424.0,20277.0,23029.0,47647.0,11387975.0,20433745.0,31.43815723,684014.095254,2.69909743809,2440.85852734,5452234.26753,77.64,2013-07-08
1648,2013-07-09,0.0916995670072,209.0,8412.0,9.24478120976,1.59159990973,21335329.114,317919.0,213177.577541,869603878.63,5.93333333333,386219.2246,-380863.971573,0.0,41777.0,31401.0,11040.0,21467.0,29339.0,21467.0,26041.0,54846.0,11393000.0,20475522.0,35.161138,1087300.05304,11.4931545076,2683.77617676,2111352.4503,76.32791,2013-07-09
1649,2013-07-10,0.100574604949,214.0,8429.0,8.59204997433,1.32530599696,21335329.114,324529.0,181360.028655,895700331.002,7.6,338011.24599,-333904.276207,0.0,39340.0,39340.0,10940.0,21899.0,29858.0,21899.0,26244.0,55835.0,11397275.0,20514862.0,26.25884419,1218489.97585,13.6602149286,2063.65604346,1867056.47291,78.58899,2013-07-10
1650,2013-07-11,0.0945592770974,236.0,8447.0,10.2630592105,2.36910374923,26162875.6826,204001.0,249708.212058,993690836.25,7.06666666667,421195.95,-415372.851555,0.0,41040.0,41040.0,12026.0,22803.0,30253.0,22803.0,29490.0,56988.0,11402075.0,20555902.0,33.81696437,956221.102451,2.76081956619,2947.14844485,6439647.31053,87.15,2013-07-11
1651,2013-07-12,0.138466216579,234.0,8469.0,8.12378059746,1.26228766823,26162875.6826,329323.0,214592.994737,1115526360.0,8.58333333333,406554.6,-400290.489027,0.0,50045.0,38957.0,12661.0,24701.0,33761.0,24701.0,33625.0,69663.0,11406200.0,20605947.0,32.05021445,1134412.88772,3.46780199731,3134.51097321,9287658.69451,97.8,2013-07-12
1652,2013-07-13,0.123121293175,239.0,8487.0,9.04871877558,1.32416989269,26162875.6826,286972.0,196385.104275,1095300550.12,9.58333333333,364781.0,-359968.199844,0.0,40313.0,40313.0,10735.0,20754.0,27089.0,20754.0,25977.0,57072.0,11409975.0,20646260.0,25.13594621,881201.15867,7.27787823985,2412.92515643,3785155.40561,95.995,2013-07-13
1653,2013-07-14,0.0952460809719,224.0,8502.0,11.3921961933,2.4050004882,26162875.6826,170728.0,211991.867528,1081481237.5,7.65,389043.5,-383090.389885,0.0,34150.0,23911.0,8845.0,16762.0,23911.0,16762.0,17989.0,38740.0,11414050.0,20680410.0,31.82965821,694343.801057,9.73662390817,3015.8601154,1661401.50583,94.75,2013-07-14
1654,2013-07-15,0.097696008738,179.0,8518.0,11.5089672187,2.85071015188,26162875.6826,150769.0,222396.376364,1123279548.81,7.41666666667,422816.43768,-418256.798961,0.0,36738.0,25942.0,10394.0,21281.0,25942.0,21281.0,21699.0,46589.0,11418325.0,20717148.0,23.34949228,605676.645716,4.50599660623,2297.01003896,3291606.71968,98.37516,2013-07-15
1655,2013-07-16,0.103534861309,189.0,8534.0,10.3403295173,1.84294977509,26162875.6826,224314.0,213292.431133,1108089449.25,8.41666666667,401039.34,-394441.228164,0.0,38784.0,38784.0,11256.0,22820.0,28314.0,22820.0,25421.0,53761.0,11422425.0,20755932.0,34.01475967,906868.49648,12.1834963704,3299.77183559,1786082.59685,97.01,2013-07-16
1656,2013-07-17,0.101769492471,206.0,8551.0,10.5435677998,1.16525836283,26162875.6826,365413.0,219795.249155,1119468900.5,7.7,417156.26,-410650.370897,0.0,39565.0,39565.0,10932.0,22665.0,30532.0,22665.0,26069.0,54355.0,11426650.0,20795497.0,33.40695216,1104177.14437,23.0942808446,3272.87910312,1550144.17905,97.97,2013-07-17
1657,2013-07-18,0.105887601542,273.0,8569.0,9.48107819934,1.30927871957,26162875.6826,330487.0,223696.939968,1033357994.31,6.81666666667,391160.84327,-386225.536946,0.0,41257.0,41257.0,11128.0,21070.0,27636.0,21070.0,26312.0,54308.0,11430950.0,20836754.0,27.59409047,965209.821065,5.79680670513,2494.50605443,5153881.69827,90.40001,2013-07-18
